id,fecha,usuario,texto,tema,sentimiento,likes,reposts
2164,30/12/2023,user_14048,"Cada clic, cada búsqueda alimenta al algoritmo. pero también propósito y significado.",IA y pérdida de autonomía humana,neutral,2129,2035
2165,08/06/2023,user_22492,"la automatización nos quita trabajos, pero también propósito y significado.",IA y pérdida de autonomía humana,negativo,8645,2499
2166,12/03/2023,user_7328,"Subo stories feliz pero en realidad estoy, pasándola horrible. las redes son puro teatro.",Generación Z y crisis de sentido,positivo,2047,481
2167,31/08/2023,user_47617,mi cerebro necesita estímulos constantes gracias TikTok. por romper mi atención.,Generación Z y crisis de sentido,neutral,17178,1775
2168,12/04/2024,user_86599,Empresas reemplazando humanos con IA y bots. que olvidamos cómo hacer cosas básicas.,IA y pérdida de autonomía humana,positivo,4753,4135
2169,04/02/2024,user_22018,ChatGPT hace mi tarea Google Maps decide mi ruta. Spotify elige mi música ¿todavía pienso por mí mismo?.,IA y pérdida de autonomía humana,positivo,2798,1650
2170,23/01/2023,user_70124,"Todos mis amigos están emprendiendo o haciendo side hustles, y yo solo quiero. un trabajo que no me consuma la vida.",Generación Z y crisis de sentido,neutral,12243,413
2171,26/11/2023,user_28045,¿Por qué tengo que monetizar mis hobbies. de estar aburridos y ahí está la creatividad.,Generación Z y crisis de sentido,negativo,5685,4845
2172,18/08/2023,user_83735,Renuncié a mi privacidad por comodidad. que nuestra ética y eso asusta.,IA y pérdida de autonomía humana,negativo,4111,2338
2173,20/10/2022,user_48020,entre el doom scrolling y las noticias depresivas mi salud mental. va en picada.,Generación Z y crisis de sentido,positivo,4522,2304
2174,03/12/2023,user_84919,"Netflix decide qué veo, Amazon qué compro, Instagram qué me gusta. perdí mi libre albedrío.",IA y pérdida de autonomía humana,negativo,11945,4448
2175,01/02/2023,user_13690,La IA predice mis deseos antes. que nuestra ética y eso asusta.,IA y pérdida de autonomía humana,positivo,2037,3563
2176,03/02/2024,user_35594,"La IA está en medicina, justicia, educación. para crear para decidir. Mal camino.",IA y pérdida de autonomía humana,negativo,6080,1296
2177,27/10/2023,user_87674,Las apps escuchan mis conversaciones. porque me aparecen anuncios de lo que hablo.,IA y pérdida de autonomía humana,positivo,19757,1959
2178,18/07/2024,user_26009,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,neutral,11921,1004
2179,17/07/2024,user_95124,"Las videollamadas no reemplazan, el contacto humano real. extraño abrazos sin pantallas.",Generación Z y crisis de sentido,negativo,18815,2079
2180,22/01/2024,user_25165,Estudié 5 años para un título que no me sirve. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,positivo,9786,4174
2181,14/05/2022,user_1247,Llevo 3 días sin dormir bien la presión de ser productivo 24/7. me tiene al borde del colapso ¿cuándo normalizamos el burnout?.,Generación Z y crisis de sentido,negativo,5312,1135
2182,26/01/2023,user_12486,La IA escribe mejor que yo diseña mejor que yo. y es más rápida ¿qué me queda?.,IA y pérdida de autonomía humana,neutral,4207,480
2183,03/07/2024,user_15168,La IA predice mis deseos antes. perdiendo habilidades que no recuperaremos.,IA y pérdida de autonomía humana,positivo,13493,4441
2184,14/07/2022,user_26610,"Chateamos todo el día pero cuando nos vemos, no sabemos de qué hablar. perdimos la conexión real.",Generación Z y crisis de sentido,neutral,12135,2190
2185,05/07/2024,user_67564,"El algoritmo me muestra, solo lo que confirma, mis creencias. vivo en una burbuja digital.",IA y pérdida de autonomía humana,neutral,10957,2758
2186,03/07/2023,user_98064,"nos están vendiendo la IA como solución, pero nadie habla de lo que perdemos.",IA y pérdida de autonomía humana,positivo,16273,2512
2187,25/05/2022,user_87705,antes teníamos Messenger y éramos felices ahora hay 20 apps. y nadie responde.,Generación Z y crisis de sentido,positivo,8698,4145
2188,02/06/2023,user_5069,Las videollamadas no reemplazan. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,neutral,18667,1110
2189,07/08/2023,user_56259,Normalizar la terapia fue lo mejor que nos pasó. pero también expuso que todos estamos rotos.,Generación Z y crisis de sentido,neutral,6080,4238
2190,25/02/2023,user_73904,"la IA es útil pero estamos, perdiendo habilidades que no recuperaremos.",IA y pérdida de autonomía humana,negativo,14216,1345
2191,26/10/2023,user_21446,antes teníamos Messenger y éramos felices ahora hay 20 apps. y nadie responde.,Generación Z y crisis de sentido,neutral,3951,1588
2192,28/10/2024,user_47406,entre el doom scrolling y las noticias depresivas mi salud mental. va en picada.,Generación Z y crisis de sentido,positivo,13657,3122
2193,23/12/2022,user_3049,"Si la IA hace todo, ¿qué sentido tiene, estudiar o trabajar?. crisis existencial 2.0.",IA y pérdida de autonomía humana,negativo,14130,2181
2194,19/05/2023,user_73035,"La IA está en, medicina, justicia, educación, ¿confiamos tanto. en la tecnología?.",IA y pérdida de autonomía humana,positivo,251,4438
2195,06/09/2024,user_47273,El algoritmo me muestra solo lo que confirma. perdiendo habilidades que no recuperaremos.,IA y pérdida de autonomía humana,positivo,11762,946
2196,09/05/2024,user_24166,"La IA está en, medicina, justicia, educación, ¿confiamos tanto. en la tecnología?.",IA y pérdida de autonomía humana,positivo,1072,643
2197,23/11/2023,user_99398,"mi rutina es scroll, trabajo, scroll, dormir y repetir. ¿esto es vivir?.",Generación Z y crisis de sentido,neutral,5962,2228
2198,24/04/2024,user_72543,Pasé 2 horas editando una foto para Instagram. mi salud mental va en picada.,Generación Z y crisis de sentido,neutral,6151,1807
2199,22/07/2022,user_12811,La cultura del hustle nos hizo creer que. no descansar es éxito pero solo estamos agotados.,Generación Z y crisis de sentido,neutral,544,1196
2200,12/07/2022,user_95469,Todos mis amigos están en terapia o medicados. y aún así seguimos funcionando mal.,Generación Z y crisis de sentido,neutral,11969,4113
2201,07/08/2023,user_79115,Dejé Instagram por una semana y me di cuenta de. gracias TikTok por romper mi atención.,Generación Z y crisis de sentido,neutral,2310,1459
2202,15/08/2022,user_7120,Los trabajos del futuro no existen todavía. y los de ahora los está tomando la IA.,IA y pérdida de autonomía humana,negativo,14729,1264
2203,07/08/2024,user_18728,"Los algoritmos saben, más de mí, que yo mismo. es perturbador y conveniente.",IA y pérdida de autonomía humana,neutral,546,3727
2204,21/01/2024,user_77671,"El algoritmo decide qué veo, qué pienso, qué compro. mi salud mental va en picada.",Generación Z y crisis de sentido,neutral,11386,1096
2205,15/06/2022,user_31139,Me preocupa que la IA tome decisiones. sobre mi vida sin que yo pueda cuestionarla.,IA y pérdida de autonomía humana,positivo,4706,4016
2206,04/11/2024,user_43675,"Las apps escuchan, mis conversaciones, porque me aparecen anuncios. de lo que hablo.",IA y pérdida de autonomía humana,negativo,9462,4876
2207,05/05/2024,user_64951,"Subo stories feliz pero en realidad estoy, pasándola horrible. las redes son puro teatro.",Generación Z y crisis de sentido,negativo,6724,3203
2208,06/06/2022,user_90833,La salud mental es importante hasta que pides días libres. y repetir ¿esto es vivir?.,Generación Z y crisis de sentido,negativo,11944,2297
2209,31/05/2023,user_98475,¿Por qué tengo que monetizar mis hobbies. para que valgan la pena? Solo quiero dibujar sin pensar en vender.,Generación Z y crisis de sentido,neutral,7405,2008
2210,26/12/2022,user_32416,la cultura de internet destruyó nuestra capacidad de estar aburridos. y ahí está la creatividad.,Generación Z y crisis de sentido,neutral,9669,1560
2211,24/03/2023,user_93928,"mi rutina es scroll, trabajo, scroll, dormir y repetir. ¿esto es vivir?.",Generación Z y crisis de sentido,positivo,18046,3542
2212,25/04/2022,user_87666,Mi trabajo ahora es revisar lo que hace la IA. básicamente soy un supervisor de máquinas.,IA y pérdida de autonomía humana,positivo,17910,2784
2213,11/05/2023,user_42972,la cultura de internet destruyó nuestra capacidad de estar aburridos. y ahí está la creatividad.,Generación Z y crisis de sentido,positivo,18428,2640
2214,25/02/2023,user_43411,"delegamos tanto en las máquinas, que olvidamos cómo hacer cosas básicas.",IA y pérdida de autonomía humana,positivo,19228,3667
2215,29/01/2022,user_13029,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,neutral,7761,3853
2216,16/05/2024,user_57595,"La IA está en, medicina, justicia, educación, ¿confiamos tanto. en la tecnología?.",IA y pérdida de autonomía humana,neutral,18487,4221
2217,23/03/2024,user_56428,ChatGPT hace mi tarea Google Maps decide mi ruta. Spotify elige mi música ¿todavía pienso por mí mismo?.,IA y pérdida de autonomía humana,positivo,1225,3546
2218,28/06/2023,user_35935,"Chateamos todo el día pero cuando nos vemos, no sabemos de qué hablar. perdimos la conexión real.",Generación Z y crisis de sentido,neutral,14084,4453
2219,07/09/2022,user_53209,"Tinder decide mis matches, LinkedIn mis trabajos, las apps. controlan mi vida social y laboral.",IA y pérdida de autonomía humana,positivo,10588,1569
2220,12/06/2022,user_74832,Tengo 25 años y siento que debería tener. mi vida resuelta pero no sé ni qué quiero hacer.,Generación Z y crisis de sentido,positivo,1349,667
2221,30/09/2024,user_97180,estoy cansado de fingir que todo está bien cuando claramente. nada lo está.,Generación Z y crisis de sentido,negativo,15085,3271
2222,25/02/2023,user_66543,"Cada clic, cada búsqueda, alimenta al algoritmo, que me conoce mejor. que mi familia.",IA y pérdida de autonomía humana,positivo,7549,3020
2223,16/05/2023,user_63795,"El algoritmo me muestra, solo lo que confirma, mis creencias. vivo en una burbuja digital.",IA y pérdida de autonomía humana,neutral,14064,4336
2224,25/06/2024,user_50394,Si la IA hace todo ¿qué sentido tiene. estudiar o trabajar? crisis existencial 2.0.,IA y pérdida de autonomía humana,positivo,14488,3098
2225,08/10/2024,user_14044,"ChatGPT hace mi tarea, Google Maps decide mi ruta, Spotify elige mi música. ¿todavía pienso por mí mismo?.",IA y pérdida de autonomía humana,negativo,16157,1406
2226,10/07/2022,user_39081,"la eficiencia no es todo a veces el proceso humano, tiene valor aunque sea lento.",IA y pérdida de autonomía humana,neutral,18943,1301
2227,12/04/2023,user_28722,antes teníamos Messenger y éramos felices ahora hay 20 apps. y nadie responde.,Generación Z y crisis de sentido,neutral,4290,1504
2228,07/05/2023,user_14724,"¿Por qué tengo que monetizar mis hobbies, para que valgan la pena?. Solo quiero dibujar sin pensar en vender.",Generación Z y crisis de sentido,positivo,8670,2385
2229,18/05/2022,user_62947,Todos mis amigos están en terapia o medicados. y aún así seguimos funcionando mal.,Generación Z y crisis de sentido,negativo,3078,2293
2230,18/08/2024,user_37100,"Mis papás compraron casa a mi edad, yo apenas puedo. pagar mi comida del mes.",Generación Z y crisis de sentido,positivo,9645,4782
2231,19/11/2022,user_19842,"Dejé Instagram por una semana y me di cuenta de, cuánto tiempo perdía. comparándome con desconocidos.",Generación Z y crisis de sentido,neutral,4320,716
2232,12/10/2024,user_96315,"Llevo 3 días sin dormir bien la presión de ser productivo 24/7, me tiene al borde del colapso. ¿cuándo normalizamos el burnout?.",Generación Z y crisis de sentido,negativo,1338,2991
2233,31/05/2022,user_13514,"Estudié 5 años para un título que no me sirve, en un mercado laboral. que ya no existe.",Generación Z y crisis de sentido,negativo,12291,2423
2234,15/04/2023,user_57633,Aceptamos términos y condiciones sin leer. vendiendo nuestros datos por usar apps gratis.,IA y pérdida de autonomía humana,neutral,14034,2424
2235,03/07/2023,user_84379,Los trabajos del futuro no existen todavía. pero nadie habla de lo que perdemos.,IA y pérdida de autonomía humana,neutral,2371,3964
2236,06/01/2024,user_58810,Me preocupa que la IA tome decisiones. sobre mi vida sin que yo pueda cuestionarla.,IA y pérdida de autonomía humana,neutral,8861,2119
2237,12/12/2024,user_38165,La IA genera arte en 5 segundos. yo tardo horas ¿para qué seguir creando?.,IA y pérdida de autonomía humana,negativo,15102,646
2238,17/02/2023,user_52782,"La salud mental es importante hasta que pides días libres, por ansiedad. y te ven como débil.",Generación Z y crisis de sentido,negativo,12484,2480
2239,25/05/2023,user_92945,"Las videollamadas no reemplazan, el contacto humano real. extraño abrazos sin pantallas.",Generación Z y crisis de sentido,neutral,8462,2052
2240,14/05/2024,user_4864,Normalizar la terapia fue lo mejor que nos pasó. pero también expuso que todos estamos rotos.,Generación Z y crisis de sentido,positivo,17357,4041
2241,17/03/2022,user_24074,La IA genera arte en 5 segundos. yo tardo horas ¿para qué seguir creando?.,IA y pérdida de autonomía humana,negativo,2764,2407
2242,09/09/2023,user_46035,"Las apps escuchan, mis conversaciones, porque me aparecen anuncios. de lo que hablo.",IA y pérdida de autonomía humana,neutral,12619,3437
2243,05/03/2023,user_49942,"Empresas reemplazando humanos, con IA y bots, llamándolo. optimización de recursos.",IA y pérdida de autonomía humana,negativo,5613,3601
2244,07/12/2024,user_32339,"dependemos de la IA para pensar, para crear para decidir. Mal camino.",IA y pérdida de autonomía humana,positivo,10869,4967
2245,24/02/2024,user_93921,Tinder decide mis matches LinkedIn mis trabajos. pero nadie habla de lo que perdemos.,IA y pérdida de autonomía humana,neutral,13115,3053
2246,10/08/2023,user_79487,"nos están vendiendo la IA como solución, pero nadie habla de lo que perdemos.",IA y pérdida de autonomía humana,negativo,9621,4243
2247,06/03/2024,user_84430,Llevo 3 días sin dormir bien la presión de ser productivo 24/7. me tiene al borde del colapso ¿cuándo normalizamos el burnout?.,Generación Z y crisis de sentido,negativo,11230,1719
2248,19/01/2023,user_79893,Tres trabajos y aún no me alcanza. para independizarme ¿así va a ser toda la vida?.,Generación Z y crisis de sentido,positivo,12186,2705
2249,24/06/2024,user_27961,"El algoritmo decide qué veo, qué pienso, qué compro, y ni siquiera. me había dado cuenta.",Generación Z y crisis de sentido,neutral,18666,2375
